"","r","area","area_ha","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"34",4,5,0.2892,"mod3",0.758961379873254,0.0259618091951132,29.2337631083166,8.77911738032767e-07,NA,NA,NA,NA,0.76
"44",5,5,0.3683,"mod3",0.700633282305842,0.0515808933444547,13.5831940254901,0.000170063839269066,NA,NA,NA,NA,0.76
"54",6,5,0.3813,"mod3",0.893983119725209,0.0670448072229139,13.3341142551555,0.000182887249432623,NA,NA,NA,NA,0.76
"63",7,5,0.3167,"mod3",1.0631053827972,0.0705553390789346,15.0676815769794,0.000113062688448758,NA,NA,NA,NA,0.76
"74",8,5,0.2806,"mod3",0.448193177871454,0.051593831533039,8.68695277233764,0.00321017525994706,NA,NA,NA,NA,0.76
"85",9,5,0.3163,"mod3",0.817103402508422,0.111859072362563,7.30475754224018,0.00529788175893097,NA,NA,NA,NA,0.76
"95",10,5,0.3317,"mod3",1.30239023719893,0.059136618673081,22.0234140270819,2.51574625073908e-05,NA,NA,NA,NA,0.76
"105",11,5,0.2572,"mod3",0.76372168124851,0.124199361020294,6.14915950432077,0.00865260388432314,NA,NA,NA,NA,0.76
"125",13,5,0.3536,"mod3",0.73813752639104,0.0568713533194065,12.979074407557,0.000203320753754667,NA,NA,NA,NA,0.76
"136",14,5,0.2489,"mod3",0.613414063635234,0.0421879362580669,14.5400348545834,1.73696156723495e-06,NA,NA,NA,NA,0.76
