"","rep","area","region","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction"
"24365",67,96,"Salgal","mod3",2.37529802662214,0.112307017875537,21.1500409462793,0.000231234681933337,NA,NA,NA,NA,0.73
"24736",68,96,"Salgal","mod3",2.30595351441144,0.247843836693302,9.30405833438165,0.00262833719678397,NA,NA,NA,NA,0.73
"25109",69,96,"Salgal","mod3",2.1356916868781,0.165098206307749,12.9358866740024,0.00099727980947453,NA,NA,NA,NA,0.73
"25480",70,96,"Salgal","mod3",2.04944093033334,0.144334938748599,14.199201857168,0.000756794961520822,NA,NA,NA,NA,0.73
"26963",74,96,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"27336",75,96,"Salgal","mod3",2.1356916868781,0.165098206307749,12.9358866740024,0.00099727980947453,NA,NA,NA,NA,0.73
"27684",76,96,"Salgal","mod3",2.64740349853057,0.154165958484229,17.1724259010227,0.000430228574460753,NA,NA,NA,NA,0.73
"28426",78,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"29171",80,96,"Salgal","mod3",2.04944093033334,0.144334938748599,14.199201857168,0.000756794961520822,NA,NA,NA,NA,0.73
"29916",82,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"30661",84,96,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"31035",85,96,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"32136",88,96,"Salgal","mod3",2.1356916868781,0.165098206307749,12.9358866740024,0.00099727980947453,NA,NA,NA,NA,0.73
"32508",89,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"32880",90,96,"Salgal","mod3",2.16936757441919,0.220543884523886,9.83644402157176,0.00223372175789429,NA,NA,NA,NA,0.73
"33251",91,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"33622",92,96,"Salgal","mod3",2.04944093033334,0.144334938748599,14.199201857168,0.000756794961520822,NA,NA,NA,NA,0.73
"33987",93,96,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"34357",94,96,"Salgal","mod3",2.34728995130449,0.235752665285928,9.9565786391328,0.00215570724304673,NA,NA,NA,NA,0.73
"34727",95,96,"Salgal","mod3",2.21763364394559,0.207831253244769,10.6703568848417,0.00175942103682805,NA,NA,NA,NA,0.73
"35474",97,96,"Salgal","mod3",2.16936757441919,0.220543884523886,9.83644402157176,0.00223372175789429,NA,NA,NA,NA,0.73
"35845",98,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"36219",99,96,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"36590",100,96,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"81",1,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"445",2,97,"Salgal","mod3",2.46042390734184,0.197705048496853,12.4449219989494,0.00111812496058784,NA,NA,NA,NA,0.73
"819",3,97,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"1186",4,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"1931",6,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"2305",7,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"2673",8,97,"Salgal","mod3",2.12222263423772,0.167114398457753,12.6992207363522,0.00105324371435739,NA,NA,NA,NA,0.73
"3038",9,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"3404",10,97,"Salgal","mod3",2.36214270473001,0.233617715018723,10.1111454862946,0.00206055645706779,NA,NA,NA,NA,0.73
"3775",11,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"4519",13,97,"Salgal","mod3",2.04944093033334,0.144334938748599,14.199201857168,0.000756794961520822,NA,NA,NA,NA,0.73
"4892",14,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"5266",15,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"5995",17,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"6368",18,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"7084",20,97,"Salgal","mod3",2.47676606102518,0.195519047818974,12.6676458823508,0.00106102299342693,NA,NA,NA,NA,0.73
"7458",21,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"7803",22,97,"Salgal","mod3",2.58315328838732,0.172513276223785,14.9736492456178,0.000646484619904034,NA,NA,NA,NA,0.73
"8172",23,97,"Salgal","mod3",2.21763364394559,0.207831253244769,10.6703568848417,0.00175942103682805,NA,NA,NA,NA,0.73
"8905",25,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"9253",26,97,"Salgal","mod3",2.64740349853057,0.154165958484229,17.1724259010227,0.000430228574460753,NA,NA,NA,NA,0.73
"9626",27,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"10370",29,97,"Salgal","mod3",2.30595351441144,0.247843836693302,9.30405833438165,0.00262833719678397,NA,NA,NA,NA,0.73
"10740",30,97,"Salgal","mod3",2.34728995130449,0.235752665285928,9.9565786391328,0.00215570724304673,NA,NA,NA,NA,0.73
"11105",31,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"11467",32,97,"Salgal","mod3",2.30073513742129,0.132232867786218,17.3991169966978,0.000413760040425528,NA,NA,NA,NA,0.73
"12559",35,97,"Salgal","mod3",2.55051123901282,0.176659770397539,14.4374196415708,0.000720363383546484,NA,NA,NA,NA,0.73
"12925",36,97,"Salgal","mod3",2.27421023546203,0.145264831607814,15.6556147161754,0.000566393132761607,NA,NA,NA,NA,0.73
"13296",37,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"13670",38,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"14042",39,97,"Salgal","mod3",2.16936757441919,0.220543884523886,9.83644402157176,0.00223372175789429,NA,NA,NA,NA,0.73
"14407",40,97,"Salgal","mod3",2.12222263423772,0.167114398457753,12.6992207363522,0.00105324371435739,NA,NA,NA,NA,0.73
"15520",43,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"16253",45,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"16624",46,97,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"16990",47,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"17348",48,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"17721",49,97,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"18467",51,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"19213",53,97,"Salgal","mod3",2.21763364394559,0.207831253244769,10.6703568848417,0.00175942103682805,NA,NA,NA,NA,0.73
"19582",54,97,"Salgal","mod3",2.32297506183243,0.1802505731408,12.8874767017682,0.00100839991885156,NA,NA,NA,NA,0.73
"20321",56,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"20688",57,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"21050",58,97,"Salgal","mod3",2.70133312780362,0.135844172618879,19.8855282175586,0.000277919898492614,NA,NA,NA,NA,0.73
"21414",59,97,"Salgal","mod3",2.46042390734184,0.197705048496853,12.4449219989494,0.00111812496058784,NA,NA,NA,NA,0.73
"21786",60,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"22157",61,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"22530",62,97,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"23640",65,97,"Salgal","mod3",2.46042390734184,0.197705048496853,12.4449219989494,0.00111812496058784,NA,NA,NA,NA,0.73
"24366",67,97,"Salgal","mod3",2.39022530866148,0.110470093455174,21.6368542281661,0.000216052255297665,NA,NA,NA,NA,0.73
"24737",68,97,"Salgal","mod3",2.30595351441144,0.247843836693302,9.30405833438165,0.00262833719678397,NA,NA,NA,NA,0.73
"25110",69,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"25481",70,97,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"26964",74,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"27337",75,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"27685",76,97,"Salgal","mod3",2.64740349853057,0.154165958484229,17.1724259010227,0.000430228574460753,NA,NA,NA,NA,0.73
"28427",78,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"29172",80,97,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"29917",82,97,"Salgal","mod3",2.30595351441144,0.247843836693302,9.30405833438165,0.00262833719678397,NA,NA,NA,NA,0.73
"30662",84,97,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"31036",85,97,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"32137",88,97,"Salgal","mod3",2.09420646688746,0.178727851440686,11.7172922407254,0.00133572492099547,NA,NA,NA,NA,0.73
"32509",89,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"32881",90,97,"Salgal","mod3",2.16936757441919,0.220543884523886,9.83644402157176,0.00223372175789429,NA,NA,NA,NA,0.73
"33252",91,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"33623",92,97,"Salgal","mod3",2.06300794444386,0.142352914527132,14.4922072814369,0.000712315852030783,NA,NA,NA,NA,0.73
"33988",93,97,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"34358",94,97,"Salgal","mod3",2.34728995130449,0.235752665285928,9.9565786391328,0.00215570724304673,NA,NA,NA,NA,0.73
"34728",95,97,"Salgal","mod3",2.21763364394559,0.207831253244769,10.6703568848417,0.00175942103682805,NA,NA,NA,NA,0.73
"35475",97,97,"Salgal","mod3",2.16936757441919,0.220543884523886,9.83644402157176,0.00223372175789429,NA,NA,NA,NA,0.73
"35846",98,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"36220",99,97,"Salgal","mod3",2.13718972325395,0.23070845416608,9.26359517677427,0.0026619907775441,NA,NA,NA,NA,0.73
"36591",100,97,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"82",1,98,"Salgal","mod3",2.47676606102518,0.195519047818974,12.6676458823508,0.00106102299342693,NA,NA,NA,NA,0.73
"446",2,98,"Salgal","mod3",2.46042390734184,0.197705048496853,12.4449219989494,0.00111812496058784,NA,NA,NA,NA,0.73
"820",3,98,"Salgal","mod3",2.09402269930735,0.201166173046151,10.4094175854653,0.00189211508286077,NA,NA,NA,NA,0.73
"1187",4,98,"Salgal","mod3",2.47676606102518,0.195519047818974,12.6676458823508,0.00106102299342693,NA,NA,NA,NA,0.73
"1932",6,98,"Salgal","mod3",2.2912902845623,0.250020958827646,9.16439283852926,0.00274694752762387,NA,NA,NA,NA,0.73
"2306",7,98,"Salgal","mod3",2.10760649382747,0.199217676821351,10.5794150772949,0.00180422352748601,NA,NA,NA,NA,0.73
"2674",8,98,"Salgal","mod3",2.1356916868781,0.165098206307749,12.9358866740024,0.00099727980947453,NA,NA,NA,NA,0.73
