"","r","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval","fraction","fraction"
"2965",40,52,"mod1",-0.329173012281682,0.176323236773596,-1.86687255919848,0.0846313485031471,4.62825335577992,1.07234232876253,4.31602225487161,0.000838032481887101,0.59,1
"2966",41,52,"mod1",-0.285212598765461,0.129683062142645,-2.1993049366134,0.0429041891285196,5.24016634934337,0.957071278166589,5.47521012163449,5.08644862187583e-05,0.59,1
"2967",43,52,"mod1",-0.243590380418129,0.127016370922906,-1.91778727929471,0.0757689348698248,5.57161302859343,1.05985811313247,5.25694237705672,0.000121303392099504,0.59,1
"2968",45,52,"mod1",-0.311990158720619,0.14567810533069,-2.14164069482095,0.0490453205900894,4.77879225422265,0.923517360856902,5.17455594964513,0.00011313267275028,0.59,1
"2969",49,52,"mod1",-0.28147127785785,0.150600816430834,-1.86898905682308,0.080042506756351,4.89782145522489,0.999291395316337,4.90129453548874,0.000159782241340422,0.59,1
"2970",51,52,"mod1",-0.217557068474862,0.123155216568635,-1.76652743210124,0.100762256421406,5.81766708071913,1.12761050498931,5.15928776379596,0.000183669921012256,0.59,1
"2971",53,52,"mod1",-0.365690926028661,0.197183962295935,-1.85456728717029,0.0848399613860518,4.34598705863102,1.06624082818767,4.07599009880166,0.00113410872653573,0.59,1
"2972",54,52,"mod1",-0.26373681292241,0.122094559608227,-2.16010290522919,0.0473586172539282,5.34896128717586,0.957458408868991,5.58662521278014,5.19309953723648e-05,0.59,1
"2973",55,52,"mod1",-0.269101203357105,0.155656494095053,-1.72881449580109,0.104363007773059,5.14996629460774,1.14709356282521,4.48957823625453,0.00043218438987337,0.59,1
"2974",56,52,"mod1",-0.463991858008974,0.17722987011909,-2.61802289702743,0.0202538418120428,4.03232536727178,0.827133776561738,4.87505828142276,0.000245474384868547,0.59,1
"2975",57,52,"mod1",-0.287197176930472,0.139573795081818,-2.05767262230074,0.0587451350500487,5.12310651625572,1.01381930667763,5.05327377621615,0.000176249213612193,0.59,1
"2976",58,52,"mod1",-0.283627076756355,0.145716140760653,-1.94643555117362,0.071954714081366,5.01249844773977,1.02295868995731,4.90000084749165,0.000234296022790286,0.59,1
"2977",60,52,"mod1",-0.403217891925644,0.166639546986082,-2.41970108067638,0.0297248388015119,4.40090008090961,0.919139070131966,4.78806768629447,0.000288975158926529,0.59,1
"2978",61,52,"mod1",-0.219944586139673,0.104140870399177,-2.11199104920687,0.0507634572432152,5.9209356979558,0.952493255489625,6.21624947350643,1.2347227312246e-05,0.59,1
"2979",62,52,"mod1",-0.224910517549774,0.124098843918592,-1.81234982090014,0.091428515532016,5.422427459794,1.00855554672785,5.37642916881128,9.76768684280442e-05,0.59,1
"2980",63,52,"mod1",-0.236596802327074,0.0900615219790323,-2.62705756163168,0.0176621020242064,5.86235153009892,0.811090416935858,7.22774108495296,1.41287376755187e-06,0.59,1
"2981",65,52,"mod1",-0.388965308145668,0.168940234662136,-2.30238408821653,0.0360577398017727,4.36080938412634,0.909697273577752,4.79369292487346,0.000236798537541783,0.59,1
"2982",66,52,"mod1",-0.310997329339726,0.139228560367829,-2.23371791332253,0.0401280848627264,4.99675739694445,0.955737729344103,5.22816798325372,8.28492774512974e-05,0.59,1
"2983",67,52,"mod1",-0.320580617555468,0.132563760190559,-2.41831264513497,0.0287753227385901,4.85294166447119,0.868937206437287,5.58491641112784,5.20965458526607e-05,0.59,1
"2984",69,52,"mod1",-0.374641127038067,0.165978885277431,-2.25716136369913,0.0383333965154084,4.39054382910583,0.90533007181192,4.84966087597049,0.000177445715660859,0.59,1
"2985",70,52,"mod1",-0.337020926838083,0.145065967665065,-2.32322530406451,0.0346320417040144,4.72517091781188,0.905320295109158,5.21933612152387,0.000103843168579266,0.59,1
"2986",73,52,"mod1",-0.370803702370338,0.151314242544821,-2.45055386812316,0.0280139605765031,4.63252054198644,0.910151753211428,5.08983312468587,0.000164751313836445,0.59,1
"2987",78,52,"mod1",-0.340087126968194,0.162144269848955,-2.09743537212263,0.0533118353705082,4.62104321434291,0.974055705138885,4.74412622395557,0.000261018174191775,0.59,1
"2988",79,52,"mod1",-0.308471497937581,0.147365835278205,-2.09323617889609,0.0565017037043907,4.96538537819233,1.00998659928675,4.91628837620112,0.000281811690366747,0.59,1
"2989",80,52,"mod1",-0.416448449633344,0.187989264899538,-2.21527782374113,0.0438259071670948,4.08326076135096,0.904957014243397,4.51210466031343,0.000487763778469821,0.59,1
"2990",81,52,"mod1",-0.234323805258786,0.117698034887007,-1.99088969908242,0.0638541959580975,5.62099300019936,1.0024855841115,5.60705619042018,3.93289280124372e-05,0.59,1
"2991",82,52,"mod1",-0.218641315773814,0.12589728735171,-1.7366642313985,0.101656767569905,5.60459148524755,1.05928432584073,5.29092269990808,7.31401290739411e-05,0.59,1
"2992",84,52,"mod1",-0.262685628369566,0.124208888299469,-2.11486981298977,0.0543250717766483,5.88760558943547,1.13128984897349,5.20432990252477,0.000169806846058305,0.59,1
"2993",85,52,"mod1",-0.392375406031092,0.120759299981867,-3.24923551304131,0.00502909590266347,4.57667292027909,0.699068350701086,6.54681751174861,6.72519247376236e-06,0.59,1
"2994",86,52,"mod1",-0.435289024397792,0.204854229046938,-2.12487204400382,0.051885589697919,3.95449267757832,0.924501954466724,4.27743030555232,0.00076630213503999,0.59,1
"2995",88,52,"mod1",-0.326018315345338,0.151949792457247,-2.14556604568623,0.0499275181188312,4.85111472425467,1.000776207183,4.84735217467815,0.000258540910634889,0.59,1
"2996",90,52,"mod1",-0.263643401117992,0.138571999777236,-1.9025734025764,0.0778680615552096,5.13483803340778,1.02807247539838,4.99462650375695,0.000196463670293375,0.59,1
"2997",91,52,"mod1",-0.374561014378883,0.166986274942472,-2.24306467407529,0.0404227280362143,4.36284917827353,0.902474775126833,4.83431703413581,0.000218679072736106,0.59,1
"2998",93,52,"mod1",-0.198021818271349,0.118372808141477,-1.67286576520746,0.112654493905431,5.65925985451921,1.01955449357385,5.55071836786457,3.52153714802498e-05,0.59,1
"2999",97,52,"mod1",-0.323839302631755,0.107153769799949,-3.02219234317511,0.00768225138089778,5.04950221615227,0.737361478862405,6.84806890636951,2.83027217770639e-06,0.59,1
"3000",99,52,"mod1",-0.231691668635878,0.125715606971247,-1.84298253985974,0.0851818254426974,5.69852008297206,1.08610285509828,5.24675914092537,9.85474241309336e-05,0.59,1
"3001",100,52,"mod1",-0.329215737821409,0.116918783200898,-2.81576431783188,0.0119036293170278,4.86269947438391,0.751354502558512,6.47191100582408,5.74340173190985e-06,0.59,1
"3002",1,53,"mod1",-0.337030979540939,0.186583292266352,-1.80632989935573,0.0897113142143233,4.36768832650007,1.01247386614844,4.31387759480177,0.000534966911053623,0.59,1
"3003",2,53,"mod1",-0.310978876669362,0.152848769968936,-2.03455269370216,0.0599705878110245,4.75030760583222,0.968473725868203,4.90494215687032,0.000190502412556546,0.59,1
"3004",6,53,"mod1",-0.325666652278271,0.178747743939231,-1.82193433663134,0.0898938924628143,4.67752409465162,1.11480777237194,4.19581223828339,0.000897823506122424,0.59,1
"3005",7,53,"mod1",-0.30058829897825,0.145851597655638,-2.06091879560998,0.0583954212687911,5.08025931754963,1.05616943432752,4.81007985312916,0.000277264049803854,0.59,1
"3006",8,53,"mod1",-0.356152139518801,0.167451584263845,-2.12689620754874,0.050432065322591,4.52104607562145,0.960033404142875,4.70925913214225,0.000279570546573014,0.59,1
"3007",10,53,"mod1",-0.284987651887516,0.159438903615978,-1.78744111646635,0.0955264578189448,5.12695260357197,1.16530842852361,4.3996528971026,0.00060521829143682,0.59,1
"3008",11,53,"mod1",-0.364576480371913,0.143021382422605,-2.54910471564769,0.0222374018265015,4.64970784930707,0.85849885480899,5.41609091644228,7.14835909442914e-05,0.59,1
"3009",13,53,"mod1",-0.342791167792973,0.143964464498751,-2.38108181061548,0.0309472316969123,4.72145379172938,0.894839019819172,5.27631639563895,9.31515523935727e-05,0.59,1
"3010",14,53,"mod1",-0.374117143649092,0.139366490579823,-2.68441245878122,0.0162833305791178,4.64610628950626,0.828588054940592,5.60725714280225,3.93135809302742e-05,0.59,1
"3011",15,53,"mod1",-0.445522620014888,0.181788485655758,-2.4507746924002,0.0280020608690859,4.06044601120994,0.857881764369664,4.73310679845653,0.000320502768197062,0.59,1
"3012",17,53,"mod1",-0.194005094141805,0.113824991883786,-1.7044156202522,0.105503465340979,5.91716296973912,1.04754030668508,5.6486255774385,2.33269443027175e-05,0.59,1
"3013",20,53,"mod1",-0.311731631660313,0.132148741552737,-2.35894514013143,0.0333890266680263,4.98387069981792,0.920924863229289,5.41181034285645,9.16417006163845e-05,0.59,1
"3014",21,53,"mod1",-0.345317786642669,0.193123479168191,-1.78806734494428,0.0939793950210657,4.34896117088182,1.03424141014391,4.20497683444786,0.00076517358639789,0.59,1
"3015",22,53,"mod1",-0.292162853088328,0.112880232555707,-2.58825523719704,0.0198074871620256,5.15384612038497,0.804499074756151,6.40627973617886,8.69139833425971e-06,0.59,1
"3016",24,53,"mod1",-0.540700602206066,0.244122662957723,-2.21487262040765,0.0468683844672013,3.64990386553245,0.968980448433572,3.76674665771924,0.00268767416375985,0.59,1
"3017",25,53,"mod1",-0.202867747076559,0.118254061117853,-1.71552456768803,0.1068255282674,5.59917009097539,1.01438881227111,5.51974748069178,5.88371532510605e-05,0.59,1
"3018",26,53,"mod1",-0.288291735540388,0.130405682559995,-2.21072985379879,0.0442017075504098,5.05538104014418,0.921750894825603,5.48454150521944,8.04240016767919e-05,0.59,1
"3019",28,53,"mod1",-0.331977617445172,0.172227083189586,-1.92755756700433,0.0744480158038811,4.56988447108093,1.01593934920397,4.49818630872169,0.000500928006465873,0.59,1
"3020",30,53,"mod1",-0.357396600957793,0.172306927493115,-2.07418590858498,0.0584852789940138,4.36473905791115,0.93282109824399,4.67907411842169,0.000431218675255826,0.59,1
"3021",32,53,"mod1",-0.325389324374333,0.158556545656362,-2.05219735979583,0.0608550294091739,4.8007694336042,1.03196157481241,4.65208158014692,0.000452809391193822,0.59,1
"3022",34,53,"mod1",-0.275617517423694,0.153749354144899,-1.79264178998724,0.0963189039862026,5.09330421111649,1.12031293842834,4.5463227607295,0.000548812142698668,0.59,1
"3023",37,53,"mod1",-0.272423867153488,0.140973395571482,-1.93244878616371,0.0737946009775784,5.25766626740725,1.06780124317453,4.92382482321938,0.000224110809537277,0.59,1
"3024",40,53,"mod1",-0.329173012281682,0.176323236773596,-1.86687255919848,0.0846313485031471,4.62825335577992,1.07234232876253,4.31602225487161,0.000838032481887101,0.59,1
"3025",41,53,"mod1",-0.285212598765461,0.129683062142645,-2.1993049366134,0.0429041891285196,5.24016634934337,0.957071278166589,5.47521012163449,5.08644862187583e-05,0.59,1
"3026",43,53,"mod1",-0.243590380418129,0.127016370922906,-1.91778727929471,0.0757689348698248,5.57161302859343,1.05985811313247,5.25694237705672,0.000121303392099504,0.59,1
"3027",45,53,"mod1",-0.311990158720619,0.14567810533069,-2.14164069482095,0.0490453205900894,4.77879225422265,0.923517360856902,5.17455594964513,0.00011313267275028,0.59,1
"3028",47,53,"mod1",-0.204200322219006,0.117758717873974,-1.73405694207322,0.101003147043647,5.73455516544967,1.04374351138335,5.49421874522532,3.94993988981496e-05,0.59,1
"3029",49,53,"mod1",-0.291101226096156,0.156217317226083,-1.86343762180261,0.0808601376150219,4.80164767701209,0.999942986249639,4.80192145256304,0.00019555932311652,0.59,1
"3030",51,53,"mod1",-0.217557068474862,0.123155216568635,-1.76652743210124,0.100762256421406,5.81766708071913,1.12761050498931,5.15928776379596,0.000183669921012256,0.59,1
"3031",53,53,"mod1",-0.365690926028661,0.197183962295935,-1.85456728717029,0.0848399613860518,4.34598705863102,1.06624082818767,4.07599009880166,0.00113410872653573,0.59,1
"3032",54,53,"mod1",-0.262200804985684,0.122404641411263,-2.14208221161096,0.0490043436164137,5.36180779180235,0.964711542084155,5.55793888421687,5.47840366057013e-05,0.59,1
"3033",56,53,"mod1",-0.463991858008974,0.17722987011909,-2.61802289702743,0.0202538418120428,4.03232536727178,0.827133776561738,4.87505828142276,0.000245474384868547,0.59,1
"3034",57,53,"mod1",-0.287197176930472,0.139573795081818,-2.05767262230074,0.0587451350500487,5.12310651625572,1.01381930667763,5.05327377621615,0.000176249213612193,0.59,1
"3035",58,53,"mod1",-0.283136074109458,0.145927432902412,-1.94025255209418,0.0727628597061742,5.01610520844859,1.0260484870568,4.88876039653565,0.000239266864942751,0.59,1
"3036",60,53,"mod1",-0.403217891925644,0.166639546986082,-2.41970108067638,0.0297248388015119,4.40090008090961,0.919139070131966,4.78806768629447,0.000288975158926529,0.59,1
"3037",61,53,"mod1",-0.251141077254859,0.123357185843651,-2.03588526713934,0.0586688506769036,5.55426296136328,1.00680091042765,5.51674407902955,4.68944397645715e-05,0.59,1
"3038",62,53,"mod1",-0.201567430286934,0.115164841044033,-1.7502514522628,0.10049555370861,5.65309479685335,1.01047604302832,5.59448671332322,5.1176374366241e-05,0.59,1
"3039",63,53,"mod1",-0.236596802327074,0.0900615219790323,-2.62705756163168,0.0176621020242064,5.86235153009892,0.811090416935858,7.22774108495296,1.41287376755187e-06,0.59,1
"3040",65,53,"mod1",-0.388965308145668,0.168940234662136,-2.30238408821653,0.0360577398017727,4.36080938412634,0.909697273577752,4.79369292487346,0.000236798537541783,0.59,1
"3041",66,53,"mod1",-0.310997329339726,0.139228560367829,-2.23371791332253,0.0401280848627264,4.99675739694445,0.955737729344103,5.22816798325372,8.28492774512974e-05,0.59,1
"3042",67,53,"mod1",-0.320580617555468,0.132563760190559,-2.41831264513497,0.0287753227385901,4.85294166447119,0.868937206437287,5.58491641112784,5.20965458526607e-05,0.59,1
"3043",69,53,"mod1",-0.374641127038067,0.165978885277431,-2.25716136369913,0.0383333965154084,4.39054382910583,0.90533007181192,4.84966087597049,0.000177445715660859,0.59,1
"3044",70,53,"mod1",-0.266879921509763,0.151231867760461,-1.76470690643376,0.0979591948338576,5.10104191018107,1.09299262232419,4.66704148408065,0.000303861718750232,0.59,1
"3045",73,53,"mod1",-0.37166868662539,0.15859803642058,-2.343463355623,0.0356577775655111,4.62697882248069,0.952929315996083,4.85553203664868,0.000314032925917287,0.59,1
"3046",78,53,"mod1",-0.340087126968194,0.162144269848955,-2.09743537212263,0.0533118353705082,4.62104321434291,0.974055705138885,4.74412622395557,0.000261018174191775,0.59,1
"3047",79,53,"mod1",-0.308471497937581,0.147365835278205,-2.09323617889609,0.0565017037043907,4.96538537819233,1.00998659928675,4.91628837620112,0.000281811690366747,0.59,1
"3048",80,53,"mod1",-0.416448449633344,0.187989264899538,-2.21527782374113,0.0438259071670948,4.08326076135096,0.904957014243397,4.51210466031343,0.000487763778469821,0.59,1
"3049",81,53,"mod1",-0.225463968558857,0.116500889361357,-1.93529826076713,0.0708309856385785,5.71311324912229,1.02232512532524,5.58835257746867,4.07848398469992e-05,0.59,1
"3050",82,53,"mod1",-0.218641315773814,0.12589728735171,-1.7366642313985,0.101656767569905,5.60459148524755,1.05928432584073,5.29092269990808,7.31401290739411e-05,0.59,1
"3051",84,53,"mod1",-0.262685628369566,0.124208888299469,-2.11486981298977,0.0543250717766483,5.88760558943547,1.13128984897349,5.20432990252477,0.000169806846058305,0.59,1
"3052",85,53,"mod1",-0.392375406031092,0.120759299981867,-3.24923551304131,0.00502909590266347,4.57667292027909,0.699068350701086,6.54681751174861,6.72519247376236e-06,0.59,1
"3053",86,53,"mod1",-0.435289024397792,0.204854229046938,-2.12487204400382,0.051885589697919,3.95449267757832,0.924501954466724,4.27743030555232,0.00076630213503999,0.59,1
"3054",88,53,"mod1",-0.326018315345338,0.151949792457247,-2.14556604568623,0.0499275181188312,4.85111472425467,1.000776207183,4.84735217467815,0.000258540910634889,0.59,1
"3055",90,53,"mod1",-0.255921986858953,0.134402381209591,-1.90414771342377,0.0776484355308341,5.21498249554432,1.02555945128675,5.08501236959124,0.000166221769426106,0.59,1
"3056",91,53,"mod1",-0.374561014378883,0.166986274942472,-2.24306467407529,0.0404227280362143,4.36284917827353,0.902474775126833,4.83431703413581,0.000218679072736106,0.59,1
"3057",93,53,"mod1",-0.205029352853464,0.123159600422608,-1.66474519363436,0.114284461066621,5.5557692684133,1.02645966473739,5.41255488089215,4.66611888470122e-05,0.59,1
"3058",97,53,"mod1",-0.323839302631755,0.107153769799949,-3.02219234317511,0.00768225138089778,5.04950221615227,0.737361478862405,6.84806890636951,2.83027217770639e-06,0.59,1
"3059",99,53,"mod1",-0.231691668635878,0.125715606971247,-1.84298253985974,0.0851818254426974,5.69852008297206,1.08610285509828,5.24675914092537,9.85474241309336e-05,0.59,1
"3060",100,53,"mod1",-0.318561056819212,0.123411015420352,-2.58130164259776,0.0200888386402976,4.9431154953016,0.827221436968296,5.97556503542479,1.93983600331675e-05,0.59,1
"3061",1,54,"mod1",-0.332297448644691,0.182982060993062,-1.81601107147488,0.0881530712580613,4.40660215259772,1.00914623345456,4.36666362764179,0.000479315175176687,0.57,1
"3062",2,54,"mod1",-0.310978876669362,0.152848769968936,-2.03455269370216,0.0599705878110245,4.75030760583222,0.968473725868203,4.90494215687032,0.000190502412556546,0.57,1
"3063",6,54,"mod1",-0.325666652278271,0.178747743939231,-1.82193433663134,0.0898938924628143,4.67752409465162,1.11480777237194,4.19581223828339,0.000897823506122424,0.57,1
"3064",7,54,"mod1",-0.30058829897825,0.145851597655638,-2.06091879560998,0.0583954212687911,5.08025931754963,1.05616943432752,4.81007985312916,0.000277264049803854,0.57,1
"3065",8,54,"mod1",-0.356152139518801,0.167451584263845,-2.12689620754874,0.050432065322591,4.52104607562145,0.960033404142875,4.70925913214225,0.000279570546573014,0.57,1
"3066",10,54,"mod1",-0.284987651887516,0.159438903615978,-1.78744111646635,0.0955264578189448,5.12695260357197,1.16530842852361,4.3996528971026,0.00060521829143682,0.57,1
