"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"43",1,43,"mod1",0.426276103124267,0.186866079159573,2.28118503391004,0.0400310192735097,3.58320727966096,1.00262217932179,3.57383604069559,0.00339775952277109
"44",1,44,"mod1",0.434302436127137,0.166660856623582,2.60590545930078,0.0198640541524539,3.37869528744142,0.793176499375943,4.25970170586208,0.000685200094521209
"45",1,45,"mod2",NA,NA,NA,NA,2.51341022626475,0.389467698029824,6.45344976997882,1.0876965919744e-05
"46",1,46,"mod1",0.401892570775029,0.16728382475798,2.40245924168981,0.03193764100432,3.54609068542295,0.870320033060832,4.07446749553918,0.00131458748704008
"47",1,47,"mod1",0.417603921917485,0.160416990636617,2.60323997015664,0.0208454578100435,3.4425735998614,0.788917526612413,4.36366728299688,0.000648663501799525
"48",1,48,"mod2",NA,NA,NA,NA,2.51720411711181,0.414667716295753,6.07041256936547,2.14284827822543e-05
"49",1,49,"mod1",0.404736838086407,0.181419598845816,2.23094329753415,0.045533419214761,3.70561450373728,1.0337026443007,3.58479735363753,0.0037490934822038
"50",1,50,"mod2",NA,NA,NA,NA,2.44816391998664,0.400016742567334,6.12015363225589,1.4773807182802e-05
"51",1,51,"mod2",NA,NA,NA,NA,2.57035810529611,0.437224399994132,5.87880755358258,5.42177506430396e-05
"52",1,52,"mod2",NA,NA,NA,NA,2.64522057572056,0.460024648219268,5.75017140051099,5.0227770393532e-05
"53",1,53,"mod1",0.388460629074223,0.163258656575945,2.37941826315052,0.0347996543779531,3.65341568202779,0.904767346597022,4.03796146685541,0.00164550203124988
"54",1,54,"mod1",0.398946534986883,0.153378493060245,2.60105916433918,0.0219618045108401,3.51062282568307,0.78603481289653,4.46624343869257,0.00063539587096158
"55",1,55,"mod2",NA,NA,NA,NA,2.55012967697103,0.421114040731595,6.05567478239558,2.20037852100847e-05
"56",1,56,"mod2",NA,NA,NA,NA,2.46138741316712,0.395324007168522,6.22625332267732,1.21196167124078e-05
"57",1,57,"mod2",NA,NA,NA,NA,2.52835704307495,0.425032628649689,5.94861870042173,2.66972498929809e-05
"58",1,58,"mod1",0.416269021560985,0.161534244952618,2.57697073263373,0.0210409572053122,3.35753231716875,0.761406046299633,4.40964756385383,0.000507018949664755
"59",1,59,"mod2",NA,NA,NA,NA,2.50153087500844,0.420068206431092,5.955058813571,3.51672994628499e-05
"60",1,60,"mod2",NA,NA,NA,NA,2.52510559193842,0.39235920447564,6.43569862293161,1.12191782042345e-05
"61",1,61,"mod1",0.405752519997139,0.17000108412071,2.38676430856778,0.0328894106826753,3.53227747126663,0.883897958983311,3.99625028586961,0.00152279419137894
