"","replicate","area","model","a","a.std.err","a.tval","a.pval","b","b.std.err","b.tval","b.pval"
"5690",62,17,"mod1",0.167678149828504,0.0279697310140857,5.99498614212846,5.97798345400873e-06,1.7558989288441,0.0712694003693225,24.6374870525769,5.58574364414165e-17
"5691",62,18,"mod1",0.167081660214991,0.0280679217807797,5.95276207194665,8.0361042100351e-06,1.7598028813422,0.0719741271358297,24.4504928558716,2.26006056757817e-16
"5692",62,19,"mod1",0.167081660214991,0.0280679217807797,5.95276207194665,8.0361042100351e-06,1.7598028813422,0.0719741271358297,24.4504928558716,2.26006056757817e-16
"5693",62,20,"mod1",0.167081660214991,0.0280679217807797,5.95276207194665,8.0361042100351e-06,1.7598028813422,0.0719741271358297,24.4504928558716,2.26006056757817e-16
"5694",62,21,"mod1",0.167081660214991,0.0280679217807797,5.95276207194665,8.0361042100351e-06,1.7598028813422,0.0719741271358297,24.4504928558716,2.26006056757817e-16
"5695",62,22,"mod1",0.163704119719488,0.0262837868726484,6.22833081521609,2.35396729416182e-06,1.74160612652784,0.0656410442416589,26.5322733153982,9.44628600054487e-19
"5696",62,23,"mod1",0.152079116405507,0.0233006145122923,6.52682856605678,1.82319462472017e-06,1.77464685181898,0.0602991613427448,29.4307053746861,1.47793881992988e-18
"5697",62,24,"mod1",0.152079116405507,0.0233006145122923,6.52682856605678,1.82319462472017e-06,1.77464685181898,0.0602991613427448,29.4307053746861,1.47793881992988e-18
"5698",62,25,"mod1",0.151964447622964,0.0223847739606526,6.78874166386863,8.03902225579138e-07,1.77117191517004,0.0574742614643226,30.8167842447094,1.36229803086748e-19
"5699",62,26,"mod1",0.151964447622964,0.0223847739606526,6.78874166386863,8.03902225579138e-07,1.77117191517004,0.0574742614643226,30.8167842447094,1.36229803086748e-19
"5700",62,27,"mod1",0.151964447622964,0.0223847739606526,6.78874166386863,8.03902225579138e-07,1.77117191517004,0.0574742614643226,30.8167842447094,1.36229803086748e-19
"5701",62,28,"mod1",0.151964447622964,0.0223847739606526,6.78874166386863,8.03902225579138e-07,1.77117191517004,0.0574742614643226,30.8167842447094,1.36229803086748e-19
"5702",62,29,"mod1",0.151964447622964,0.0223847739606526,6.78874166386863,8.03902225579138e-07,1.77117191517004,0.0574742614643226,30.8167842447094,1.36229803086748e-19
"5703",62,30,"mod1",0.156660212646386,0.0227305769905581,6.8920473383258,6.38549588191926e-07,1.76238797813114,0.0579408544847552,30.4170173844232,1.80420290318671e-19
