Site;Transect;T_section;Family;Genus.Species;P.Genus.Species;logArea;logIsolation;Sh250;Flowercover;Flowerdiv
1;8;A;Halictidae;Sphecodes.hyalinatus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;9;E;Halictidae;Sphecodes.hyalinatus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;9;F;Halictidae;Sphecodes.hyalinatus;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;11;B;Halictidae;Sphecodes.hyalinatus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;11;D;Halictidae;Sphecodes.hyalinatus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;D;Halictidae;Sphecodes.hyalinatus;Sedum.sexangulare;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;D;Halictidae;Sphecodes.niger;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;E;Megachilidae;Anthidium.strigatum;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;8;F;Megachilidae;Anthidium.strigatum;Lotus.corniculatus;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;E;Megachilidae;Anthidium.strigatum;Lotus.corniculatus;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Megachilidae;Chelostoma.campanularum;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Megachilidae;Chelostoma.rapunculi;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;C;Megachilidae;Osmia.aurulenta;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;C;Megachilidae;Osmia.aurulenta;Hippocrepis.comosa;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;A;Megachilidae;Osmia.bicolor;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;6;C;Megachilidae;Osmia.bicolor;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;2;C;Megachilidae;Osmia.rufa;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;A;Megachilidae;Osmia.rufa;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;C;Megachilidae;Osmia.rufa;Hippocrepis.comosa;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;C;Megachilidae;Osmia.rufa;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;B;Megachilidae;Osmia.rufa;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;C;Syrphidae;Microdon.mutabilis;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;E;Syrphidae;Eristalis.arbustorum;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;E;Syrphidae;Eristalis.arbustorum;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;D;Syrphidae;Eristalis.tenax;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;F;Syrphidae;Eristalis.tenax;Cirsium.acaule;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Knautia.arvensis;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Galium.verum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Galium.verum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Galium.verum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;D;Syrphidae;Episyrphus.balteatus;Galium.verum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;D;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;8;D;Syrphidae;Episyrphus.balteatus;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Episyrphus.balteatus;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;9;E;Syrphidae;Episyrphus.balteatus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;11;E;Syrphidae;Episyrphus.balteatus;Hypericum.perforatum;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;D;Syrphidae;Eupeodes.corollae;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;6;D;Syrphidae;Eupeodes.corollae;Lotus.corniculatus;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;E;Syrphidae;Eupeodes.corollae;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Eupeodes.corollae;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;E;Syrphidae;Eupeodes.corollae;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;E;Syrphidae;Eupeodes.corollae;Potentilla.reptans;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;E;Syrphidae;Scaeva.pyrastri;Ononis.spinosa;4.71092087;4.642417808;1.209917451;64.80833333;29
1;2;D;Syrphidae;Sphaerophoria.spec;Knautia.arvensis;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;D;Syrphidae;Sphaerophoria.spec;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;6;D;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;D;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;D;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;D;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;11;D;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;2;E;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Sphaerophoria.spec;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;E;Syrphidae;Sphaerophoria.spec;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;6;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;E;Syrphidae;Sphaerophoria.spec;Thymus.pulegioides;4.71092087;4.642417808;1.209917451;64.80833333;29
1;9;E;Syrphidae;Sphaerophoria.spec;Potentilla.reptans;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;E;Syrphidae;Sphaerophoria.spec;Potentilla.reptans;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;E;Syrphidae;Sphaerophoria.spec;Potentilla.reptans;4.71092087;4.642417808;1.209917451;64.80833333;29
1;10;E;Syrphidae;Sphaerophoria.spec;Potentilla.reptans;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;F;Syrphidae;Sphaerophoria.spec;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;F;Syrphidae;Sphaerophoria.spec;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;F;Syrphidae;Sphaerophoria.spec;Cirsium.acaule;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;F;Syrphidae;Sphaerophoria.spec;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;D;Syrphidae;Syrphus.ribesii;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;D;Syrphidae;Syrphus.ribesii;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;8;D;Syrphidae;Syrphus.ribesii;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Syrphus.ribesii;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;F;Syrphidae;Syrphus.ribesii;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;F;Syrphidae;Syrphus.ribesii;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;D;Syrphidae;Syrphus.vitripennis;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Syrphus.vitripennis;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;E;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;F;Syrphidae;Syrphus.vitripennis;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;F;Syrphidae;Syrphus.vitripennis;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;F;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;8;F;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;F;Syrphidae;Syrphus.vitripennis;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;11;F;Syrphidae;Rhingia.campestris;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;1;C;Syrphidae;Syritta.pipiens;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;2;E;Syrphidae;Syritta.pipiens;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;E;Syrphidae;Syritta.pipiens;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;5;E;Syrphidae;Syritta.pipiens;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Cheilosia.soror;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;D;Syrphidae;Eupeodes.lapponicus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;3;E;Syrphidae;Myathropa.florea;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;6;E;Syrphidae;Myathropa.florea;Pimpinella.saxifraga;4.71092087;4.642417808;1.209917451;64.80833333;29
1;12;A;Syrphidae;Syrphus.torvus;NA;4.71092087;4.642417808;1.209917451;64.80833333;29
1;4;F;Syrphidae;Cheilosia.impressa;Daucus.carota;4.71092087;4.642417808;1.209917451;64.80833333;29
1;2;B;Syrphidae;Cheilosia.ranunculi/albitarsis;Ranunculus.bulbosus;4.71092087;4.642417808;1.209917451;64.80833333;29
1;9;B;Syrphidae;Cheilosia.ranunculi/albitarsis;Ranunculus.bulbosus;4.71092087;4.642417808;1.209917451;64.80833333;29
1;7;F;Syrphidae;Heringia.spec;Campanula.rotundifolia;4.71092087;4.642417808;1.209917451;64.80833333;29
2;1;C;Andrenidae;Andrena.bicolor;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;D;Andrenidae;Andrena.flavipes;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;D;Andrenidae;Andrena.flavipes;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;B;Andrenidae;Andrena.gravida;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;C;Andrenidae;Andrena.intermedia;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;D;Andrenidae;Andrena.minutula;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;D;Andrenidae;Andrena.minutula;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;D;Andrenidae;Andrena.minutula;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;4;D;Andrenidae;Andrena.minutuloides;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;E;Andrenidae;Andrena.minutuloides;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;F;Andrenidae;Andrena.minutuloides;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;F;Andrenidae;Andrena.minutuloides;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;C;Andrenidae;Andrena.nigroaenea;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;A;Andrenidae;Andrena.nigroaenea;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;A;Andrenidae;Andrena.nigroaenea;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;B;Andrenidae;Andrena.nitida;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;4;B;Andrenidae;Andrena.nitida;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;A;Andrenidae;Andrena.nitida;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;A;Andrenidae;Andrena.nitida;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;A;Andrenidae;Andrena.strohmella;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;A;Andrenidae;Andrena.subopaca;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;C;Andrenidae;Andrena.wilkella;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;C;Apidae;Bombus.lapidarius;Rubus.fruticosus;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;E;Apidae;Bombus.lapidarius;Centaurea.scabiosa;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;F;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;E;Apidae;Bombus.lapidarius;Campanula.glomerata;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;A;Apidae;Bombus.lapidarius;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Bombus.lapidarius;Anthyllis.vulneraria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Bombus.lapidarius;Anthyllis.vulneraria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;F;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;E;Apidae;Bombus.lapidarius;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;11;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;C;Apidae;Bombus.lapidarius;Genista.tinctoria;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;E;Apidae;Bombus.lapidarius;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;C;Apidae;Bombus.pascuorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;F;Apidae;Bombus.pascuorum;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;4;F;Apidae;Bombus.pascuorum;Cirsium.acaule;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;F;Apidae;Bombus.pascuorum;Cirsium.acaule;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;B;Apidae;Bombus.pascuorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;F;Apidae;Bombus.pascuorum;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Bombus.pascuorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.pascuorum;Ononis.spinosa;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.pascuorum;Ononis.spinosa;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;E;Apidae;Bombus.pascuorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;F;Apidae;Bombus.pascuorum;Centaurea.scabiosa;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;E;Apidae;Bombus.pascuorum;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;C;Apidae;Bombus.terrestris.agg;Salvia.pratensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;C;Apidae;Bombus.terrestris.agg;Cornus.sanguinea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;C;Apidae;Bombus.terrestris.agg;Rosa.NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;C;Apidae;Bombus.terrestris.agg;Rosa.NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;B;Apidae;Eucera.nigrescens;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;A;Apidae;Nomada.bifasciata;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;B;Apidae;Nomada.flavoguttata;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;B;Apidae;Nomada.fucata;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;C;Apidae;Nomada.fucata;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;A;Apidae;Nomada.marshamella;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;B;Apidae;Nomada.marshamella;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;A;Apidae;Nomada.marshamella;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;A;Apidae;Nomada.sexfasciata;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;A;Apidae;Nomada.sheppardana;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;B;Apidae;Nomada.succincta;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;9;C;Apidae;Nomada.succincta;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;A;Apidae;Nomada.succincta;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;12;E;Apidae;Psithyrus.bohemicus;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;E;Colletidae;Hylaeus.brevicornis;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;E;Colletidae;Hylaeus.gredleri;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;B;Halictidae;Halictus.rubicundus;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;D;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;4;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;4;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;5;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;D;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;6;F;Halictidae;Halictus.rubicundus;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;B;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;E;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;7;F;Halictidae;Halictus.rubicundus;Centaurea.jacea;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;A;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;F;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;8;F;Halictidae;Halictus.rubicundus;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;F;Halictidae;Halictus.rubicundus;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;10;F;Halictidae;Halictus.rubicundus;Knautia.arvensis;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;A;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;E;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;1;F;Halictidae;Halictus.tumulorum;Daucus.carota;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;A;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;2;C;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;B;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;D;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
2;3;D;Halictidae;Halictus.tumulorum;NA;4.588563007;4.934389808;1.345591142;59.50833333;54
